"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18192,4489168.44713211,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18193,429408527.469945,405022833.640709,1981,FALSE,2,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.943210969812557
18193,429408527.469945,2254470.20209503,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00525017566693019
18195,22485509.8448436,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18196,18435547.9754016,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18197,69259723.4466834,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18198,182166941.028009,11548430.6606657,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0633947663362811
18199,120589370.366003,44426750.7424109,1990,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.368413489576823
18369,141821104.2056,203505.939185927,1992,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00143494820693895
18369,141821104.2056,58207694.4444285,1998,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.4104304135162
18370,239005471.007609,5382231.61129928,1972,TRUE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0225192820424095
18370,239005471.007609,70090.1785349846,2016,TRUE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.000293257632302289
18371,112260037.987834,21009029.5249258,1984,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.187146110953593
18372,2419536212.50415,1722409479.77296,1977,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.711875883845654
18372,2419536212.50415,1573339.81388818,1998,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.000650265040778134
18372,2419536212.50415,33045280.1342854,2016,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0136576919012444
18373,42527943.1596963,11837446.7959028,1977,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.278345151832342
18374,343011432.104486,12999206.1688623,1977,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0378972971516081
18374,343011432.104486,3513316.76956007,1998,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0102425646515766
18374,343011432.104486,6898625.34575876,2016,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0201119400115426
18375,39690020.8028592,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18376,170431054.11082,23335194.6263378,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.136918678043055
18377,156753229.983712,102858.770143986,1992,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.000656182779485141
18377,156753229.983712,5204246.64964271,1993,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0332002514409653
18378,625163554.010841,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18379,69330715.0966403,36705053.9679166,1972,TRUE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.529419809340684
18438,471304576.261975,32842668.2614818,1988,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0696845944547464
18441,3060970.56480661,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18442,2015728351.15262,93419299.9464037,1986,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0463451833145004
18443,64942207.2639457,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18444,47882968.5475088,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18445,818110177.818899,430653211.370927,1936,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.526400016827878
