"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
20408,1935909761.03422,51729889.635234,1994,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0267212298199263
20408,1935909761.03422,NA,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",NA
20408,1935909761.03422,2921645.27175972,2001,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00150918463792387
20359,1265707631.64771,1021733.74496525,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000807243094232704
20359,1265707631.64771,100226.767204322,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",7.91863497527036e-05
20359,1265707631.64771,1241555.20365921,2012,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000980917845966478
25182,312274652.841144,14516335.4560056,1956,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0464857948729836
25182,312274652.841144,155184.048940778,2003,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000496947310737131
23481,168968825.603138,166209337.104075,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.983668653142303
10165,1071117458.6357,38989214.500445,1959,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0364005032184857
10165,1071117458.6357,0.400829474339119,2003,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",3.74216171258811e-10
23474,475459994.617423,360299650.192113,1987,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.757791726477486
23474,475459994.617423,166424.180856109,2018,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.000350027726286459
26682,185507754.758757,39597534.092595,1971,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.213454872245581
26682,185507754.758757,100769460.106246,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.543208882223232
20360,2992831965.35412,42.6719530522823,1959,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",1.42580517537453e-08
20360,2992831965.35412,0.0857007389422506,2003,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",2.86353326662996e-11
20360,2992831965.35412,72528184.38314,2004,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0242339647607173
20360,2992831965.35412,2882364.48482859,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000963089314133125
20360,2992831965.35412,2194307.12735234,2012,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000733187547030461
20360,2992831965.35412,487613.165701419,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000162927010719669
20360,2992831965.35412,3041382.5990341,2014,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.001016222305242
20360,2992831965.35412,834581.413305029,2016,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000278860097381471
20360,2992831965.35412,1108203.80569245,2017,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000370286009545921
23472,964550739.739485,700333321.983063,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.726072038649015
23472,964550739.739485,1506894.79147096,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.00156227633175416
26612,1277003368.21352,1962552.68121189,2005,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00153684221205887
47128,4038122.8092469,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0
47159,246239868.878225,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0
23470,7975804780.16174,7931695674.08921,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.99446963569341
20414,2272400173.12838,422263402.073545,1975,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.185822641217379
20414,2272400173.12838,49355453.1444499,1976,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0217195253406899
20414,2272400173.12838,617642327.553201,1978,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.27180174286948
20414,2272400173.12838,27017549.1030989,1986,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0118894327779883
20414,2272400173.12838,137455638.997573,1991,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0604891869940054
20414,2272400173.12838,259012526.114338,1994,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.1139819162035
20414,2272400173.12838,3197894.4651344,1997,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00140727610521694
20414,2272400173.12838,2110218.79195635,1998,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.000928629920429572
20414,2272400173.12838,3836806.42723462,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00168843783441213
20414,2272400173.12838,23849025.0449533,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0104950815120388
20414,2272400173.12838,81404.0023721717,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",3.5822916814913e-05
20414,2272400173.12838,665078.343806028,2012,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.000292676594409173
20414,2272400173.12838,279293.405885488,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.000122906787804451
23480,681944844.019848,548680948.334785,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.804582589261157
20369,4260190902.30256,595827.563781425,1955,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000139859357818775
20369,4260190902.30256,40312921.3150381,1956,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00946270301954065
20369,4260190902.30256,9749248.32018375,1977,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00228845339182205
20369,4260190902.30256,7090.00593483448,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",1.66424606254204e-06
20369,4260190902.30256,23241237.9913032,2001,FALSE,6,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00545544519583421
20369,4260190902.30256,1645855.19366892,2003,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000386333671756202
20369,4260190902.30256,447280.482175648,2004,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000104990713428804
20369,4260190902.30256,1535494.53788267,2005,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000360428575407914
20369,4260190902.30256,154634098.423051,2006,FALSE,23,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0362974575480817
20369,4260190902.30256,11492608.6759318,2007,FALSE,4,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00269767457362538
20369,4260190902.30256,6843240.55961165,2008,FALSE,6,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00160632251383688
20369,4260190902.30256,1388784.49285373,2010,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000325991140937632
20369,4260190902.30256,881227.288570434,2013,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000206851596273337
20369,4260190902.30256,700771.385614876,2015,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000164492953880569
20369,4260190902.30256,207708.072585903,2017,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",4.8755578646403e-05
23475,424336474.622703,164371469.929132,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.387361162094969
23475,424336474.622703,183759115.401279,1990,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.433050483262528
23475,424336474.622703,37658348.6348058,2019,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.088746433283374
23602,337495885.439976,8496641.73282641,1995,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0251755416862335
23602,337495885.439976,NA,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",NA
23602,337495885.439976,822714.313000873,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00243770175724762
26684,291379313.146364,256220237.904606,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.879335719265364
47223,12326311.6773608,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0
29841,12566371.7619952,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0
20368,1630800300.11635,13528123.8215446,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00829538958300382
20368,1630800300.11635,6177634.18550348,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00378809973548738
20368,1630800300.11635,4084451.64992356,2002,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00250456886084223
20368,1630800300.11635,10046708.0510256,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00616059982961057
19283,277591302.637525,773624.864562809,1977,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.0027869204013679
19283,277591302.637525,272649542.200965,1984,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.982197711565148
19341,5623867450.80814,10924.9184348214,1974,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",1.94259884863601e-06
19341,5623867450.80814,58941474.8031747,1977,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.0104805945941533
19341,5623867450.80814,5537702484.35674,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.984678698919366
47154,137418759.118581,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0
47099,289632423.699312,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0
26679,33513104.3822351,26726905.9684573,1987,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.797506123682918
26679,33513104.3822351,520163.954593127,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.0155212107079182
19263,2083450907.2656,1450997.23454458,1977,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.000696439368686117
19263,2083450907.2656,1430067.69802358,1981,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.000686393758084969
19263,2083450907.2656,14352048.0503527,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.00688859430299169
19263,2083450907.2656,NA,1983,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",NA
19263,2083450907.2656,NA,1986,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",NA
20883,220931700.825513,93678.9398665689,1987,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.000424017646705008
20883,220931700.825513,10969910.5581599,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0496529493828671
20410,4335106613.03179,123167938.06884,1964,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0284117437155027
20410,4335106613.03179,866716156.47562,1975,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.199929605853332
20410,4335106613.03179,31172286.0223674,1976,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.007190661915594
20410,4335106613.03179,172863495.64829,1981,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0398752582297848
20410,4335106613.03179,1412045457.49529,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.325723352051028
20410,4335106613.03179,511477541.6205,1983,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.11798499720467
20410,4335106613.03179,50274798.6392518,1984,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0115971308498205
20410,4335106613.03179,16128838.1245964,1986,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00372051706320472
20410,4335106613.03179,2045879.69283736,1990,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.000471932959315748
20410,4335106613.03179,7934259.53587317,1994,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00183023400440071
20410,4335106613.03179,272078.189075209,1997,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",6.27615912045424e-05
20410,4335106613.03179,NA,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",NA
20410,4335106613.03179,1123702.53952485,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00025920989720227
20410,4335106613.03179,40776704.527272,2006,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00940615956357174
26573,1978314168.91554,22859.1263475232,1975,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",1.15548514521604e-05
26573,1978314168.91554,172863495.64829,1981,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0873791930343648
26573,1978314168.91554,1404281735.90148,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.70983757684517
26573,1978314168.91554,7271080.20543628,1983,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00367539206850147
26573,1978314168.91554,1309.19701046124,1986,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",6.61774065531212e-07
26573,1978314168.91554,2045879.69283736,1990,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00103415308093297
20370,1485692106.19681,140791490.057212,1956,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0947649176232224
20370,1485692106.19681,4995672.87803054,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00336252232693008
20370,1485692106.19681,948863.901896348,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000638667929875003
20370,1485692106.19681,5869302.52264005,2001,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00395055105843212
20370,1485692106.19681,1590286.17278027,2003,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00107040090348949
20370,1485692106.19681,2038877.58824548,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00137234194066277
20370,1485692106.19681,10665087.2752058,2006,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00717853129240021
20370,1485692106.19681,8122075.11712766,2007,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00546686294101621
20370,1485692106.19681,21309637.5030239,2010,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0143432393657755
20370,1485692106.19681,7012895.09732087,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00472028832089108
20370,1485692106.19681,358708.74373313,2012,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000241442181887458
20370,1485692106.19681,452989.80995445,2015,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000304901539198487
20371,1214925809.78752,2303986.50166616,1955,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00189640098440999
20371,1214925809.78752,176563269.509121,1956,FALSE,8,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.145328437412981
20371,1214925809.78752,16222598.3172931,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0133527481156486
20371,1214925809.78752,666826.75217551,1997,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0005488621171791
20371,1214925809.78752,55592970.2439033,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0457583251553658
20371,1214925809.78752,20199652.7562058,2002,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.0166262438360237
20371,1214925809.78752,9207917.98042971,2004,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00757899610515321
20371,1214925809.78752,651017.628380388,2006,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000535849698093291
20371,1214925809.78752,7389673.91960374,2007,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00608240755120359
20371,1214925809.78752,11759793.0842171,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00967943308923021
20371,1214925809.78752,2770277.61515415,2009,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00228020311432733
20371,1214925809.78752,895874.329942323,2012,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.000737390153970806
20371,1214925809.78752,3717017.99043036,2014,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.00305946088270232
26629,197301220.666349,21331360.3364167,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.108115703817614
26629,197301220.666349,149363441.817195,2014,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.757032527790488
14438,779677896.812739,779677894.594671,1974,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","COL",0.999999997155148
10164,1707420836.56079,42455529.1721291,1972,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0248652987377419
10164,1707420836.56079,16927231.3910402,1990,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00991391871797483
10164,1707420836.56079,13609.7334485464,1995,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",7.97093086667498e-06
10164,1707420836.56079,446395.057434157,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000261444072764931
10164,1707420836.56079,1024567.38772392,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000600067286157571
10162,779454297.941091,19874.7966323011,1995,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",2.5498347606524e-05
10162,779454297.941091,19880.6801663376,1996,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",2.55058958797866e-05
19256,230799656.333601,16279342.6010553,1988,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.0705345183769464
10168,2306406457.76671,1536656573.4377,1995,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.666255753951383
10168,2306406457.76671,5245369.56327535,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00227426069919802
10168,2306406457.76671,61.5823233123956,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",2.67005510260432e-08
10168,2306406457.76671,120389192.180619,2008,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0521977346079718
23565,4050961715.12661,1422936.76270008,2000,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000351259000396554
23565,4050961715.12661,10734551.4559394,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00264987729107776
23565,4050961715.12661,2595349.73361323,2010,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000640674959706973
23565,4050961715.12661,17518347.9552057,2012,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0043244911176995
