"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18993,150188672.144643,4961.96711025387,1979,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",3.30382247835252e-05
18993,150188672.144643,7861454.59340992,1995,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0523438584358664
18993,150188672.144643,600738.450098205,1999,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0039998918794598
18993,150188672.144643,5932380.01447653,2001,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0394995170392293
18993,150188672.144643,135631542.89505,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.90307438609236
18994,135766038.195302,11320266.9415547,1960,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.083380697352826
18994,135766038.195302,124368715.81011,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.91605174212422
18995,836085859.753897,412833.073656924,1951,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000493768754537294
18995,836085859.753897,30448862.9411559,1962,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.036418344582599
18995,836085859.753897,2096.93789647566,1965,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",2.50804133572226e-06
18995,836085859.753897,745973.720742274,1970,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000892221429222416
18995,836085859.753897,45279.5377921686,1977,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",5.4156564501039e-05
18995,836085859.753897,110072.479243375,1978,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000131652123952647
18995,836085859.753897,5114.49842093885,1979,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",6.11719282328768e-06
18995,836085859.753897,402884.899759963,1980,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000481870247008546
18995,836085859.753897,282539748.402809,2002,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.337931499626097
18995,836085859.753897,1483822.89040991,2003,FALSE,4,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00177472549391838
18995,836085859.753897,1218571.1603841,2004,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0014574713184873
18995,836085859.753897,NA,2005,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",NA
18995,836085859.753897,518452514.28465,2007,FALSE,3,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.620094824277087
18996,335053253.363662,5184.88014997588,1962,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",1.5474794224273e-05
18996,335053253.363662,1124329.75788582,1970,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00335567479676279
18996,335053253.363662,33240.9705474675,1973,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",9.92110066497047e-05
18996,335053253.363662,280343.750621974,1980,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000836714008318234
18996,335053253.363662,541172.147546298,1984,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0016151824884951
18996,335053253.363662,300440.670183271,1993,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000896695278040405
18996,335053253.363662,76129.0541709661,2004,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00022721478871401
18996,335053253.363662,332489694.160181,2007,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.992348800742135
18998,204180596.714545,1350.64300945401,1976,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",6.61494300235726e-06
18998,204180596.714545,20221705.0262902,2002,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0990383285761534
18998,204180596.714545,15430.5299782157,2005,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",7.55729497636268e-05
18998,204180596.714545,183741261.422987,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.899895799990567
19000,194421131.564651,16370513.6855519,1951,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.0842013085399015
