"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
26926,31460492.3682489,47006.2692568861,1955,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00149413647779799
26926,31460492.3682489,NA,1992,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",NA
27013,7468552.86604619,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
28530,18570.1621855944,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0
28534,55131.241667971,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GRD",0
28535,43416.605422847,39190.5475105718,2012,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GRD",0.902662636308933
26945,45305677.6645265,7876179.62360632,1950,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.173845310998918
26894,139102.554523252,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VIR",0
28538,23650.2167684382,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VIR",0
26895,28664.6252460757,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VIR",0
26896,775889.871622577,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VIR",0
28533,768736.596766341,175326.306791954,1980,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0.228070716978295
26920,40683638.1474723,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
28537,249743.887341985,129228.001187971,2016,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","KNA",0.517442098636886
27058,762908242.139907,756894162.880478,2004,FALSE,3,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.992116903544574
19654,60001831.4516053,160660.991117597,2009,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0.0026776014536686
19654,60001831.4516053,26995209.072418,2015,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0.449906418176437
30042,92562712.7504632,18361484.0589538,1968,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.198368041658998
18718,639373208.229495,234377909.855482,1950,FALSE,7,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.366574493329966
18718,639373208.229495,8916037.11047925,1955,FALSE,4,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.013944965156061
18718,639373208.229495,9246256.1878061,1964,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.0144614382786075
18718,639373208.229495,1268003.23976627,1967,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00198319733051926
47029,1793834.40774527,0.00488128885626793,1962,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",2.72114796950705e-09
27102,1282033191.05426,21840135.6925414,2001,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.0170355462283949
27102,1282033191.05426,1255365857.27385,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.979199186131461
26671,8631885.0314042,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
20828,387049552.756308,362319155.990569,1989,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.936105347262061
20828,387049552.756308,24730403.5186604,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.0638946701851145
19653,81622805.9961888,29133068.2118064,1950,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0.356923140000439
19653,81622805.9961888,15830005.3198354,1985,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0.193940959596201
19653,81622805.9961888,NA,2010,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",NA
26540,34434141.8927861,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0
26674,249610452.906938,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29712,5678982.99170077,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0
26543,493701769.279133,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0
20664,364885961.171937,76057802.3476121,1955,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.208442665492885
20664,364885961.171937,1261076.88205223,2001,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.003456084958714
20664,364885961.171937,6262374.48765837,2003,TRUE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.0171625525617509
20664,364885961.171937,18552908.2139534,2004,TRUE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.0508457715236983
20664,364885961.171937,15117156.6519365,2009,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.0414298116687839
20664,364885961.171937,2172807.20236732,2014,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.00595475692018602
20664,364885961.171937,69205265.5829459,2015,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0.189662724651486
47148,325032703.082341,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0
26675,271812546.130661,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
19794,293477708.398069,196412581.113594,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.669258943671397
47151,1531760697.95246,135069.493644448,2001,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",8.81792396325343e-05
47151,1531760697.95246,354867.078088641,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.000231672661769557
19809,706328051.077677,701619893.881989,2001,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.993334319388131
47022,953343.594988441,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
19839,1090759004.57081,1082751310.24071,1983,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.992658603507706
26826,94420583.1847518,64601.9897691309,2001,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","CUB",0.000684193928803901
19658,11181029.4434635,9266722.95788887,2014,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","MSR",0.828789782259831
20673,13520062.9142419,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","TTO",0
19870,906352033.387,906135419.989862,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.999761005228477
19835,802211130.080427,802186793.397968,2004,FALSE,5,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.999969662995755
19887,1555604074.12592,1527130011.35174,1983,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.981695816276276
19855,404483431.347291,404483429.084505,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.999999994405739
19859,632116022.002508,593430704.555134,1968,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.938800289660716
19859,632116022.002508,38691108.7819916,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.0612088721615066
19890,305506480.463122,305506476.843335,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.99999998815152
19866,261419389.091896,261419442.528369,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",1.00000020440899
19871,29903594.6437442,29903622.446454,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",1.00000092974474
49027,310558242.942418,310558235.656673,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.999999976539842
49025,415626.336559903,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0
26264,59510437.8504337,527048.283053979,1979,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0.00885640069358249
26264,59510437.8504337,512621.232770741,2007,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0.00861397178859783
49026,7494511.14669847,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BRB",0
20862,33356778.7752366,0.158791735768318,1977,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",4.76040377994178e-09
20862,33356778.7752366,33356879.6042398,2000,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",1.00000302274401
47153,121713228.3795,0.0223963886996348,1975,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",1.84009486871904e-10
47153,121713228.3795,3500.44130068168,1997,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",2.8759744090982e-05
47153,121713228.3795,4505.84710818529,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",3.7020192202413e-05
47153,121713228.3795,0.0209959440160574,2000,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",1.72503385996732e-10
20863,66938825.0853346,66938824.5025959,1975,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",0.999999991294459
49009,3487040.62382992,3.83751333458349,1987,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",1.10050720612731e-06
19930,102527.598853528,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0
19931,98322.8616770133,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0
19933,414419.825432122,229835.759573936,1987,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.554596439333672
26850,82285769.3720837,15843132.7010727,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.192537942124993
26850,82285769.3720837,5579045.07518731,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.067800849621515
26850,82285769.3720837,9945861.47540206,1992,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.120869763402568
26850,82285769.3720837,11568195.4103048,2001,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.140585613995965
26850,82285769.3720837,11004835.4371438,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.133739230016573
26850,82285769.3720837,18659293.5028067,2007,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.226762095623512
26850,82285769.3720837,0.000880988501852113,2009,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",1.07064503203272e-11
19934,16016176.1713352,16016175.892985,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.999999982620685
19928,10133518.7231106,64427.2615171464,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.0063578371222834
19928,10133518.7231106,0.0294127188320417,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",2.90251783568157e-09
19928,10133518.7231106,10069091.5277428,1992,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.993642169405492
19929,5820250.93621073,82714.9046510905,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.0142115701810173
19929,5820250.93621073,5737535.33285257,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.985788309771398
19927,29798428.6491536,13309.998159213,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.000446667786275739
19927,29798428.6491536,0.0202915640989612,1992,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",6.80960876758766e-10
19927,29798428.6491536,0.0483388393415547,2001,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",1.62219424086739e-09
19927,29798428.6491536,11004835.6797762,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.369309261550234
19927,29798428.6491536,18780284.4271603,2007,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.630244119523187
19932,8254039.98932681,40048.5136707053,1948,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VCT",0.00485198929524105
