"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
724,366076087.188698,204630.178263277,1986,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.000558982641654487
724,366076087.188698,34236978.7025333,1988,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.0935242150490028
724,366076087.188698,NA,1994,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",NA
724,366076087.188698,4459.22248898074,1997,TRUE,3,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",1.21811356847304e-05
724,366076087.188698,12136.3413423335,1999,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",3.31525105492008e-05
724,366076087.188698,337424.666279706,2001,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.000921733699873646
724,366076087.188698,3247.54435518663,2002,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",8.87122778252558e-06
724,366076087.188698,NA,2003,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",NA
724,366076087.188698,288202.641361758,2004,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.000787275245359582
724,366076087.188698,34122.0376125574,2007,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",9.32102336282042e-05
724,366076087.188698,0.00022025753155989,2008,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",6.01671453744411e-13
724,366076087.188698,2839894.65123511,2011,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00775766227464963
724,366076087.188698,16273562.6595821,2012,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.044454044470798
724,366076087.188698,2497.51784259211,2013,TRUE,3,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",6.82240094339934e-06
724,366076087.188698,10357745.1269998,2014,TRUE,7,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.028293968083364
724,366076087.188698,4980124.62986606,2015,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.0136040697662369
724,366076087.188698,2758.28923913351,2017,TRUE,3,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",7.53474301016477e-06
724,366076087.188698,409197.639096654,2018,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00111779395982707
731,803071329.475284,6615122.28707776,1956,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00823727861309654
731,803071329.475284,1931052.79540142,1967,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00240458440555105
731,803071329.475284,827150.629257735,1973,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00102998401125612
731,803071329.475284,1318395.79610269,1981,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00164169202375101
731,803071329.475284,8779466.41741025,1983,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.0109323619150327
731,803071329.475284,39.1710299551487,1985,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",4.87765264646448e-08
731,803071329.475284,3412798.9618271,1987,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",0.00424968347961939
731,803071329.475284,7930.95777366124,1988,TRUE,3,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",9.87578248976118e-06
731,803071329.475284,68570.2999786827,1989,TRUE,1,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",8.53850678786971e-05
731,803071329.475284,62927.5979733186,1990,TRUE,2,"99999","CZE;GRL;LIE;BGR;ROU;BEL;TUR;MDA;POL;FIN;HUN;ARM;AUT;CHE;DEU;AGO;BFA;BDI;BWA;CAF;CMR;DJI;EGY;ERI;ETH;KEN;MAR;MWI;NGA;RWA;SOM;TCD;TZA;UGA;ZMB;ZWE;IRN;OMN;SYR;MEX;IDN;MNG;PAK;IND;KAZ;BRA;GTM;PRY;UZB;SWE;TKM;GUF;COG;AUS;COD;MRT;THA;HKG;VNM;MMR;JAM;ZAF;FRA;RUS;USA;SAU;CAN;PNG;VUT;JPN;ATA;MDG;VEN;CHL;BOL;ARG;PER;COL;ECU;FJI;TON;COK;MNP;SWZ;CHN;GIB;GRC;ITA;PRT;ISR;HRV;ESP;TUN;JOR;DZA;CPV;AZE;GEO;ARE;LBR;MYS;PYF;IRQ;MOZ;YEM;GBR;PRK;SHN","NA","BEL",FALSE,NA,FALSE,"",7.83586658664985e-05
