SitRecID,COUNTRY,ISO,percPA,terrestrial,Freshwater,marine,mountain,PA Coverage
28725,Ethiopia,ETH,0,1,0,0,1,none
28728,Ethiopia,ETH,100,1,0,0,1,complete
28729,Ethiopia,ETH,0,1,0,0,1,none
28730,Ethiopia,ETH,0,1,0,0,1,none
29118,Spain,ESP,0,1,1,0,1,none
29146,Slovenia,SVN,94.62762072,1,0,1,0,partial
29227,Burundi,BDI,94.57468737,0,1,0,1,partial
29244,Mayotte (to France),MYT,100,1,1,0,0,complete
29247,Tanzania,TZA,0,1,1,0,1,none
29254,Tunisia,TUN,0,1,0,1,0,none
29257,Tunisia,TUN,0,1,0,1,0,none
29259,Tunisia,TUN,0,1,0,1,0,none
29287,South Africa,ZAF,0,1,0,1,0,none
29320,Libya,LBY,0,1,0,1,0,none
29323,Tunisia,TUN,94.50660956,1,1,0,0,partial
29326,Tunisia,TUN,73.35251471,1,0,1,0,partial
29327,Tunisia,TUN,0,1,1,0,0,none
29328,Tunisia,TUN,0,1,1,0,0,none
29330,Tunisia,TUN,0,1,1,0,0,none
29331,Tunisia,TUN,0,1,1,0,0,none
29349,Uzbekistan,UZB,0,1,1,0,0,none
29354,Tanzania,TZA,0,0,1,0,1,none
29355,Kenya,KEN,0,0,1,0,1,none
29368,Malawi,MWI,0,1,0,0,1,none
29369,Uganda,UGA,99.99963937,1,0,0,1,complete
29387,Ethiopia,ETH,0,1,0,0,1,none
29388,Russia (Central Asian),RUS,3.710495749,1,1,0,0,partial
29389,Russia (Central Asian),RUS,41.62656406,1,1,0,0,partial
29392,Antarctica,ATA,0,1,0,1,0,none
29393,Antarctica,ATA,0,1,0,1,0,none
29394,Antarctica,ATA,0,1,0,1,0,none
29396,Antarctica,ATA,0,1,0,1,0,none
29397,Antarctica,ATA,0,1,0,1,0,none
29398,Antarctica,ATA,0,1,0,1,0,none
29399,Antarctica,ATA,0,1,0,1,0,none
29400,Antarctica,ATA,0,1,0,1,0,none
29401,Antarctica,ATA,0,1,0,1,0,none
29402,Antarctica,ATA,0,1,0,1,0,none
29403,Antarctica,ATA,0,1,0,1,0,none
29405,Antarctica,ATA,0,1,0,1,0,none
29406,Antarctica,ATA,0,1,0,1,0,none
29407,Antarctica,ATA,0,1,0,1,0,none
29408,Antarctica,ATA,0,1,0,1,0,none
29409,Antarctica,ATA,0,1,0,1,0,none
29410,Antarctica,ATA,0,1,0,1,0,none
29411,Antarctica,ATA,0,1,0,1,0,none
29412,Antarctica,ATA,0,1,0,1,0,none
29413,Antarctica,ATA,0,1,0,1,0,none
29414,Antarctica,ATA,0,1,0,1,0,none
29415,Antarctica,ATA,0,1,0,1,0,none
29416,Antarctica,ATA,0,1,0,1,0,none
29417,Antarctica,ATA,0,1,0,1,0,none
29418,Antarctica,ATA,0,1,0,1,0,none
29419,Antarctica,ATA,0,1,0,1,0,none
29420,Antarctica,ATA,0,1,0,1,0,none
29421,Antarctica,ATA,0,1,0,1,0,none
29422,Antarctica,ATA,0,1,0,1,0,none
29423,Antarctica,ATA,0,1,0,1,0,none
29424,Antarctica,ATA,0,1,0,1,0,none
29425,Antarctica,ATA,0,1,0,1,0,none
29426,Antarctica,ATA,0,1,0,1,0,none
29427,Antarctica,ATA,0,1,0,1,0,none
29428,Antarctica,ATA,0,1,0,1,0,none
29429,Antarctica,ATA,0,1,0,1,0,none
29430,Antarctica,ATA,0,1,0,1,0,none
29432,Antarctica,ATA,0,1,0,1,0,none
29433,Antarctica,ATA,0,1,0,1,0,none
29434,Antarctica,ATA,0,1,0,1,0,none
29435,Antarctica,ATA,0,1,0,1,0,none
29436,Antarctica,ATA,0,1,0,1,0,none
29437,Antarctica,ATA,0,1,0,1,0,none
29438,Antarctica,ATA,0,1,0,1,0,none
29439,Antarctica,ATA,0,1,0,1,0,none
29440,Antarctica,ATA,0,1,0,1,0,none
29441,Antarctica,ATA,0,1,0,1,0,none
29442,Antarctica,ATA,0,1,0,1,0,none
29443,Antarctica,ATA,0,1,0,1,0,none
29444,Antarctica,ATA,0,1,0,1,0,none
29445,Antarctica,ATA,0,1,0,1,0,none
29446,Antarctica,ATA,0,1,0,1,0,none
29447,Antarctica,ATA,0,1,0,1,0,none
29448,Antarctica,ATA,0,1,0,1,0,none
29449,Antarctica,ATA,0,1,0,1,0,none
29450,Antarctica,ATA,0,1,0,1,0,none
29451,Antarctica,ATA,0,1,0,1,0,none
29452,Antarctica,ATA,0,1,0,1,0,none
29453,Antarctica,ATA,0,1,0,1,0,none
29454,Antarctica,ATA,0,1,0,1,0,none
29455,Antarctica,ATA,0,1,0,1,0,none
29456,Antarctica,ATA,0,1,0,1,0,none
29457,Antarctica,ATA,0,1,0,1,0,none
29459,Antarctica,ATA,0,1,0,1,0,none
29460,Antarctica,ATA,0,1,0,1,0,none
29461,Antarctica,ATA,0,1,0,1,0,none
29462,Antarctica,ATA,0,1,0,1,0,none
29463,Antarctica,ATA,0,1,0,1,0,none
29464,Antarctica,ATA,0,1,0,1,0,none
29465,Antarctica,ATA,0,1,0,1,0,none
29466,Antarctica,ATA,0,1,0,1,0,none
29467,Antarctica,ATA,0,1,0,1,0,none
29468,Antarctica,ATA,0,1,0,1,0,none
29469,Antarctica,ATA,0,1,0,1,0,none
29470,Antarctica,ATA,0,1,0,1,0,none
29471,Antarctica,ATA,0,1,0,1,0,none
29472,Antarctica,ATA,0,1,0,1,0,none
29473,Antarctica,ATA,0,1,0,1,0,none
29474,Antarctica,ATA,0,1,0,1,0,none
29475,Antarctica,ATA,0,1,0,1,0,none
29476,Antarctica,ATA,0,1,0,1,0,none
29477,Antarctica,ATA,0,1,0,1,0,none
29479,Antarctica,ATA,0,1,0,1,0,none
29480,Antarctica,ATA,0,1,0,1,0,none
29482,Antarctica,ATA,0,1,0,1,0,none
29483,Antarctica,ATA,0,1,0,1,0,none
29484,Antarctica,ATA,0,1,0,1,0,none
29485,Antarctica,ATA,0,1,0,1,0,none
29486,Antarctica,ATA,0,1,0,1,0,none
29487,Antarctica,ATA,0,1,0,1,0,none
29488,Antarctica,ATA,0,1,0,1,0,none
29489,Antarctica,ATA,0,1,0,1,0,none
29490,Antarctica,ATA,0,1,0,1,0,none
29491,USA,USA,0.323993735,1,0,0,0,none
29492,USA,USA,10.37689083,1,0,0,0,partial
29493,USA,USA,94.29136882,1,0,0,0,partial
29494,USA,USA,0.471339132,1,0,0,0,none
29495,USA,USA,98.26761651,1,0,1,0,complete
29496,USA,USA,99.93478635,1,0,0,0,complete
29497,USA,USA,98.5529207,1,0,1,0,complete
29498,USA,USA,100,1,0,1,0,complete
29499,USA,USA,22.96281649,1,0,0,0,partial
29500,USA,USA,14.03356506,1,0,1,0,partial
29501,USA,USA,84.67290045,1,0,0,1,partial
29502,USA,USA,0.707967679,1,0,1,0,none
29503,USA,USA,77.98976758,1,0,1,0,partial
29504,USA,USA,78.08072047,1,0,0,0,partial
29505,USA,USA,0.398784373,1,0,0,0,none
29506,USA,USA,38.7259141,1,0,0,0,partial
29507,USA,USA,80.02762762,1,0,1,0,partial
29508,USA,USA,20.17720986,1,0,0,1,partial
29509,USA,USA,6.622503002,1,0,0,1,partial
29510,USA,USA,24.4455818,1,0,0,0,partial
29511,USA,USA,99.99984689,1,0,1,0,complete
29512,USA,USA,99.82282803,1,0,1,0,complete
29513,USA,USA,0,1,0,0,1,none
29514,USA,USA,7.319805959,1,0,0,1,partial
29515,USA,USA,30.24592225,1,1,1,0,partial
29516,USA,USA,85.85282324,1,0,0,1,partial
29517,USA,USA,12.8970848,1,0,0,0,partial
29518,USA,USA,3.758365087,1,0,0,1,partial
29519,USA,USA,57.38825328,1,0,0,0,partial
29520,USA,USA,7.38532534,1,0,0,0,partial
29521,USA,USA,1.045964847,1,0,0,0,none
29522,USA,USA,0,1,0,0,0,none
29523,USA,USA,0.546845486,1,0,0,1,none
29524,USA,USA,20.70762852,1,0,0,1,partial
29525,USA,USA,32.67017021,1,0,0,1,partial
29526,USA,USA,33.35389271,1,0,0,1,partial
29527,USA,USA,4.842270135,1,1,1,0,partial
29528,USA,USA,0,1,0,0,1,none
29529,USA,USA,8.523984928,1,0,0,0,partial
29530,USA,USA,32.38908007,1,0,0,0,partial
29531,USA,USA,0.024180643,1,0,0,0,none
29532,USA,USA,0.585603949,1,0,0,1,none
29533,USA,USA,38.9312394,1,1,0,0,partial
29534,USA,USA,0,1,0,1,0,none
29535,USA,USA,0.248441357,1,0,0,1,none
29536,USA,USA,13.41714735,1,0,0,1,partial
29537,USA,USA,79.23118861,1,0,1,0,partial
29538,USA,USA,64.57919603,1,0,1,0,partial
29539,USA,USA,60.23687138,1,0,1,0,partial
29540,USA,USA,70.19358714,1,0,0,0,partial
29541,USA,USA,3.33853978,1,0,0,0,partial
29542,USA,USA,1.145594698,1,0,1,0,none
29543,USA,USA,0.000415663,1,0,0,1,none
29544,USA,USA,0,1,0,1,0,none
29545,USA,USA,22.80068489,1,1,0,0,partial
29546,USA,USA,1.595979643,1,0,0,0,none
29547,USA,USA,1.393239393,1,0,0,0,none
29548,USA,USA,64.4079451,1,0,0,0,partial
29549,USA,USA,10.85033084,1,0,1,0,partial
29550,USA,USA,23.74063868,1,0,1,0,partial
29551,USA,USA,3.529034098,1,0,1,0,partial
29552,USA,USA,5.981061056,1,0,0,1,partial
29553,USA,USA,0.08619702,1,1,0,0,none
29554,USA,USA,60.08052296,1,0,0,0,partial
29555,USA,USA,0,1,0,1,0,none
29556,USA,USA,2.700511397,1,0,0,0,partial
29557,USA,USA,0.90546439,1,0,0,1,none
29558,USA,USA,82.51490661,1,1,0,0,partial
29559,USA,USA,37.91109417,1,0,1,0,partial
29560,USA,USA,99.9775726,1,0,0,0,complete
29561,USA,USA,59.12593519,1,0,1,0,partial
29562,USA,USA,4.801818075,1,0,1,0,partial
29563,USA,USA,93.81175773,1,0,1,0,partial
29564,USA,USA,96.04604857,1,0,1,0,partial
29565,USA,USA,0,1,0,1,0,none
29566,USA,USA,0,1,0,1,0,none
29567,USA,USA,0,1,0,1,0,none
29568,USA,USA,7.601868099,1,0,1,0,partial
29569,USA,USA,18.45643766,1,0,1,0,partial
29570,USA,USA,57.50209197,1,0,1,0,partial
29572,USA,USA,3.20462603,1,1,0,1,partial
29573,USA,USA,99.77684569,1,0,0,0,complete
29574,USA,USA,29.94558382,1,0,0,1,partial
29575,USA,USA,7.848744888,1,0,0,1,partial
29576,USA,USA,13.33411802,1,0,0,0,partial
29577,USA,USA,17.78424386,1,0,0,0,partial
29578,USA,USA,59.05515819,1,0,0,0,partial
29579,USA,USA,0.417632516,1,0,0,0,none
29580,USA,USA,20.37584983,1,0,0,0,partial
29581,USA,USA,13.6243642,1,0,0,0,partial
29582,USA,USA,6.042626484,1,0,0,0,partial
29583,USA,USA,54.70252185,1,0,0,0,partial
29584,USA,USA,59.57764203,1,0,0,0,partial
29585,USA,USA,97.20731175,1,0,0,0,partial
29586,USA,USA,99.99999948,1,1,0,0,complete
29587,USA,USA,99.99946282,1,0,1,0,complete
29589,USA,USA,0.22970554,1,0,1,0,none
29590,USA,USA,38.71942096,1,0,1,0,partial
29591,USA,USA,99.9999946,1,0,0,0,complete
29592,USA,USA,98.11447725,1,0,0,0,complete
29593,USA,USA,88.82407595,1,0,0,1,partial
29594,USA,USA,97.18776217,1,0,0,1,partial
29595,USA,USA,0,1,0,0,0,none
29596,USA,USA,95.65832273,1,0,0,0,partial
29597,USA,USA,50.4920443,1,0,0,0,partial
29598,USA,USA,99.89541177,1,0,0,1,complete
29599,USA,USA,8.716229762,1,0,0,0,partial
29600,USA,USA,0.007126549,1,0,0,0,none
29601,USA,USA,0,1,0,0,0,none
29602,USA,USA,51.0063642,1,0,1,0,partial
29603,USA,USA,40.81173677,1,0,1,0,partial
29604,USA,USA,3.319942071,1,0,0,1,partial
29605,USA,USA,0,1,0,0,1,none
29606,USA,USA,96.94952737,1,0,0,0,partial
29607,USA,USA,8.654278805,1,0,1,0,partial
29608,USA,USA,16.30244621,1,0,0,1,partial
29609,USA,USA,0.04051849,1,0,0,0,none
29610,USA,USA,50.87510088,1,0,0,1,partial
29611,USA,USA,99.83595512,1,0,0,0,complete
29612,USA,USA,22.47697991,1,0,0,1,partial
29613,USA,USA,0,1,0,0,0,none
29614,USA,USA,5.612172069,1,0,0,1,partial
29615,USA,USA,95.77821233,1,0,1,0,partial
29616,USA,USA,98.84779929,1,0,1,0,complete
29617,USA,USA,7.876830664,1,0,0,1,partial
29618,USA,USA,45.29093716,1,0,1,1,partial
29619,USA,USA,43.97953266,1,0,1,1,partial
29620,USA,USA,52.18360049,1,0,1,1,partial
29621,USA,USA,65.88749703,1,0,1,0,partial
29622,USA,USA,96.52456726,1,0,1,0,partial
29623,USA,USA,14.30923097,1,1,1,0,partial
29624,USA,USA,26.51422916,1,0,0,0,partial
29625,USA,USA,0.863948402,1,0,1,0,none
29626,USA,USA,36.12908039,1,0,0,0,partial
29627,USA,USA,7.468328872,1,0,0,1,partial
29628,USA,USA,0,1,0,0,1,none
29629,USA,USA,0.867448031,1,0,0,0,none
29630,USA,USA,26.05548867,1,0,0,0,partial
29631,USA,USA,40.81983978,1,0,0,0,partial
29632,USA,USA,99.99985978,1,0,0,0,complete
29633,USA,USA,99.99962613,1,0,0,0,complete
29634,USA,USA,0,1,0,0,0,none
29635,USA,USA,99.87441917,1,0,0,0,complete
29636,USA,USA,35.61773167,1,0,1,0,partial
29637,USA,USA,75.7850988,1,0,1,0,partial
29638,USA,USA,0,1,0,1,0,none
29639,USA,USA,0,0,0,1,0,none
29642,USA,USA,77.46563038,1,0,0,0,partial
29643,USA,USA,0,1,0,0,1,none
29644,USA,USA,85.42366404,1,0,0,0,partial
29645,USA,USA,88.84426936,1,0,1,0,partial
29646,USA,USA,0,1,0,0,0,none
29647,USA,USA,0,1,0,0,0,none
29648,USA,USA,7.758219193,1,0,0,0,partial
29649,USA,USA,13.20718108,1,0,1,0,partial
29650,USA,USA,16.51173279,1,0,0,0,partial
29651,USA,USA,32.88700305,1,0,1,0,partial
29652,USA,USA,6.466631449,1,0,0,0,partial
29653,USA,USA,34.00376529,1,0,1,0,partial
29654,USA,USA,0,1,0,0,0,none
29655,USA,USA,11.37676441,1,0,1,0,partial
29656,USA,USA,1.71682949,1,0,1,0,none
29657,USA,USA,0,1,0,0,0,none
29659,Rwanda,RWA,0,0,1,0,1,none
29671,"Congo, The Democratic Republic of the",COD,0.006876855,0,1,0,1,none
29687,Russia (Central Asian),RUS,11.00773339,1,1,0,0,partial
29689,Cameroon,CMR,0,1,0,0,1,none
29690,Cameroon,CMR,0,1,0,0,1,none
29691,"Congo, The Democratic Republic of the",COD,3.80E-08,1,0,0,0,none
29692,Gabon,GAB,0,1,0,0,0,none
29693,Morocco,MAR,28.91429277,1,0,1,1,partial
29694,Uganda,UGA,1.881858313,0,1,0,1,none
29696,Argentina,ARG,0,1,0,0,0,none
29697,Argentina,ARG,0,1,0,0,0,none
29698,Argentina,ARG,0,1,0,0,0,none
29699,Argentina,ARG,0,1,0,0,0,none
29700,Bolivia,BOL,70.68430881,1,0,0,1,partial
29701,Brazil,BRA,0,1,0,0,0,none
29702,Brazil,BRA,100,1,0,1,0,complete
29704,Brazil,BRA,0,1,0,0,0,none
29705,Brazil,BRA,0,1,0,0,0,none
29706,Colombia,COL,79.43615559,1,0,0,1,partial
29707,Colombia,COL,59.50520083,1,0,0,1,partial
29708,Colombia,COL,0,1,0,0,1,none
29709,Colombia,COL,0,1,0,0,1,none
29710,Colombia,COL,0,1,0,0,1,none
29711,Colombia,COL,0,1,0,0,1,none
29712,Cuba,CUB,0,1,0,0,0,none
29713,Ecuador,ECU,0,1,0,0,1,none
29714,Ecuador,ECU,0,1,0,0,1,none
29715,Ecuador,ECU,0,1,0,0,1,none
29717,Ecuador,ECU,0,1,0,0,1,none
29718,Ecuador,ECU,0,1,0,0,0,none
29719,Ecuador,ECU,0,1,0,0,1,none
29720,Ecuador,ECU,0,1,0,0,1,none
29721,Honduras,HND,0,1,0,0,1,none
29722,Mexico,MEX,0.205818437,1,0,0,1,none
29723,Mexico,MEX,14.07156101,1,0,0,1,partial
29724,Mexico,MEX,0,1,0,0,1,none
29725,Saudi Arabia,SAU,0,1,0,0,1,none
29726,Saudi Arabia,SAU,0,1,0,0,1,none
29727,Saudi Arabia,SAU,20.57641774,1,0,0,1,partial
29728,Saudi Arabia,SAU,99.99999641,1,0,0,1,complete
29729,Saudi Arabia,SAU,0,1,0,0,1,none
29730,Yemen,YEM,0,1,0,0,1,none
29731,Yemen,YEM,0,1,0,0,1,none
29732,Yemen,YEM,0,1,0,0,1,none
29733,Yemen,YEM,0,1,0,0,1,none
29734,Yemen,YEM,0,1,0,0,1,none
29735,Yemen,YEM,0,1,0,0,1,none
29736,Yemen,YEM,0,1,0,0,1,none
29737,Yemen,YEM,0,1,0,0,1,none
29738,Yemen,YEM,0,1,0,0,1,none
29739,Yemen,YEM,0,1,0,0,1,none
29740,Yemen,YEM,0,1,0,0,1,none
29741,Yemen,YEM,0,1,0,0,1,none
29742,Yemen,YEM,0,1,0,0,1,none
29743,Mexico,MEX,0,1,0,0,1,none
29744,Mexico,MEX,0,1,0,0,1,none
29745,Mexico,MEX,97.35085137,1,0,0,1,partial
29747,Mexico,MEX,0,1,0,0,1,none
29748,Mexico,MEX,0,1,0,0,1,none
29750,Mexico,MEX,0.006268457,1,0,0,1,none
29751,Paraguay,PRY,0,1,0,0,0,none
29752,Peru,PER,0,1,0,0,0,none
29753,Peru,PER,1.504904334,1,0,0,1,none
29754,Peru,PER,100,1,0,0,1,complete
29755,Peru,PER,0,1,0,0,1,none
29756,Peru,PER,0,1,0,0,1,none
29757,Peru,PER,0,1,0,0,1,none
29758,Peru,PER,0,1,0,0,1,none
29759,Peru,PER,0,1,0,0,1,none
29760,Peru,PER,0,1,0,0,1,none
29761,Peru,PER,0,1,0,0,1,none
29762,Peru,PER,0,1,0,0,1,none
29764,USA,USA,37.99300912,1,0,0,1,partial
29765,USA,USA,99.97730932,1,0,0,1,complete
29766,USA,USA,0,1,0,0,0,none
29768,China (mainland),CHN,0,1,0,0,1,none
29769,China (mainland),CHN,0,1,0,0,1,none
29770,China (mainland),CHN,0,1,0,0,1,none
29772,Indonesia,IDN,0,1,0,1,0,none
29773,Indonesia,IDN,100,1,0,1,0,complete
29774,Indonesia,IDN,12.55524986,1,0,1,0,partial
29775,Sri Lanka,LKA,0,1,0,0,1,none
29776,Panama,PAN,28.34676648,0,0,1,0,partial
29777,USA,USA,19.34934825,0,0,1,0,partial
29778,Austria,AUT,0,1,0,0,1,none
29779,Spain,ESP,99.98991366,1,1,0,1,complete
29782,Australia,AUS,2.344641483,1,1,0,0,partial
29783,New Zealand,NZL,0,1,0,0,0,none
29784,Papua New Guinea,PNG,0,1,0,1,0,none
29785,Solomon Islands,SLB,19.71023238,1,0,1,0,partial
29786,Solomon Islands,SLB,0,1,0,0,0,none
29787,Solomon Islands,SLB,0,1,0,0,1,none
29789,Uzbekistan,UZB,0,1,1,0,0,none
29790,Bosnia and Herzegovina,BIH,100,1,1,0,1,complete
29791,Uzbekistan,UZB,0,1,1,0,0,none
29792,Chile,CHL,0,1,0,0,1,none
29793,Chile,CHL,50.26125122,1,0,0,1,partial
29795,Argentina,ARG,0,1,0,0,1,none
29796,Argentina,ARG,33.83290989,1,0,0,0,partial
29797,Honduras,HND,31.60204136,1,0,1,0,partial
29803,Australia,AUS,55.71623483,1,0,0,0,partial
29806,Chile,CHL,0,1,0,0,1,none
29808,Chile,CHL,21.36343995,1,0,0,0,partial
29810,China (mainland),CHN,0,1,0,0,1,none
29813,Mexico,MEX,48.43265027,0,0,1,0,partial
29816,Colombia,COL,99.99999834,1,0,0,1,complete
29817,Mexico,MEX,10.97151937,1,0,0,1,partial
29819,Colombia,COL,68.85829363,1,0,0,1,partial
29841,Mexico,MEX,0,1,0,0,1,none
29849,Peru,PER,85.0547793,1,0,0,1,partial
29850,Peru,PER,0,1,0,0,1,none
29851,Peru,PER,0,1,0,0,1,none
29854,India,IND,0,1,0,0,1,none
29875,Ukraine,UKR,99.99901345,1,0,1,0,complete
29878,Venezuela,VEN,55.88468306,1,0,0,1,partial
29891,Tanzania,TZA,99.99446696,1,0,0,1,complete
29893,Tanzania,TZA,99.9951596,1,0,0,1,complete
29895,Tanzania,TZA,93.46319508,1,0,0,1,partial
29896,Tanzania,TZA,98.63001194,1,0,0,1,complete
29897,Tanzania,TZA,93.40884001,1,0,0,1,partial
29900,Mozambique,MOZ,4.909946959,1,0,0,1,partial
29901,Uganda,UGA,97.94734791,1,0,0,1,partial
29902,Tanzania,TZA,0,1,0,0,1,none
29903,Tanzania,TZA,79.13690769,1,0,0,1,partial
29904,Saudi Arabia,SAU,0,1,0,0,1,none
29905,Saudi Arabia,SAU,0,1,0,0,1,none
29906,Saudi Arabia,SAU,0,1,0,0,1,none
29907,Saudi Arabia,SAU,0,1,0,0,1,none
29908,Saudi Arabia,SAU,0,1,0,0,1,none
29909,Saudi Arabia,SAU,0,1,0,0,1,none
29910,Saudi Arabia,SAU,95.21552987,1,0,0,1,partial
29911,Saudi Arabia,SAU,0,1,0,0,1,none
29912,Saudi Arabia,SAU,0,1,0,0,1,none
29913,USA,USA,99.43157918,1,0,1,0,complete
29914,Belarus,BLR,92.33632234,1,0,0,0,partial
29919,Slovenia,SVN,41.64300763,1,0,0,1,partial
29920,Slovenia,SVN,52.31845617,1,0,1,0,partial
29921,Slovenia,SVN,81.93220941,1,0,0,0,partial
29922,Slovenia,SVN,93.63870628,1,0,0,1,partial
29923,Slovenia,SVN,59.27701485,1,0,0,1,partial
29924,Slovenia,SVN,34.32859882,1,0,0,1,partial
29925,Slovenia,SVN,12.98586072,1,0,0,0,partial
29926,Slovenia,SVN,10.70184032,1,0,0,0,partial
29927,Slovenia,SVN,23.55932467,1,0,0,1,partial
29928,Slovenia,SVN,99.77211833,1,0,0,1,complete
29933,Haiti,HTI,99.99664081,1,0,1,0,complete
29934,Haiti,HTI,83.54049329,1,0,1,0,partial
29935,Haiti,HTI,89.68650213,1,0,1,0,partial
29936,Haiti,HTI,0,1,0,0,1,none
29938,Haiti,HTI,0,1,0,1,0,none
29939,Haiti,HTI,0,1,0,1,1,none
29940,Haiti,HTI,0,1,0,1,0,none
29942,Haiti,HTI,0,1,0,0,1,none
29943,Haiti,HTI,0,1,0,0,1,none
29944,Haiti,HTI,0,1,0,0,1,none
29945,Haiti,HTI,0,1,0,0,1,none
29946,Haiti,HTI,0,1,0,1,0,none
29947,Tanzania,TZA,21.43437815,1,0,0,1,partial
29949,Spain,ESP,23.62800876,1,0,0,0,partial
29950,Spain,ESP,0,1,0,0,0,none
29951,Spain,ESP,16.43179173,1,0,0,1,partial
29953,Spain,ESP,81.55939592,1,0,0,0,partial
29954,Spain,ESP,89.73434151,1,0,1,0,partial
29955,Spain,ESP,89.82919106,1,0,1,0,partial
29956,Spain,ESP,0,1,0,0,0,none
29977,Spain,ESP,29.2439087,1,0,0,1,partial
29978,Spain,ESP,39.21129829,1,0,0,1,partial
29979,Spain,ESP,10.59188662,1,0,0,1,partial
29980,Spain,ESP,45.65862247,1,0,0,1,partial
29981,Spain,ESP,55.62678266,1,0,0,1,partial
29982,Spain,ESP,1.221737121,1,0,0,0,none
29983,Spain,ESP,0,1,0,0,0,none
29984,Spain,ESP,0.121369489,1,0,0,1,none
29985,Spain,ESP,43.83852773,1,0,0,0,partial
29986,Spain,ESP,7.745249824,1,0,0,1,partial
29987,Spain,ESP,0,1,0,0,1,none
29988,Spain,ESP,12.21281361,1,0,0,1,partial
29989,Spain,ESP,0.833873034,1,0,0,1,none
29990,Spain,ESP,27.48286744,1,0,0,1,partial
29991,Spain,ESP,24.24300933,1,0,0,1,partial
29992,Spain,ESP,5.679266655,1,0,0,1,partial
29993,Spain,ESP,38.76829498,1,0,0,1,partial
29994,Spain,ESP,20.12265404,1,0,0,1,partial
29995,Spain,ESP,0.891440582,1,0,0,1,none
29996,Spain,ESP,52.38564667,1,0,0,1,partial
29997,Spain,ESP,0,1,0,0,1,none
29998,Spain,ESP,6.475560116,1,0,0,0,partial
29999,Spain,ESP,0,1,0,0,0,none
30000,Spain,ESP,89.75120986,1,0,0,0,partial
30001,Spain,ESP,44.73322745,1,0,0,1,partial
30002,Spain,ESP,0.366519906,1,0,0,0,none
30003,Spain,ESP,0,1,0,0,1,none
30004,Spain,ESP,9.097326508,1,0,0,1,partial
30005,Spain,ESP,0,1,0,0,0,none
30006,Spain,ESP,51.54613783,1,0,0,0,partial
30007,Spain,ESP,0,1,0,0,1,none
30008,Spain,ESP,79.24956366,1,0,0,1,partial
30009,Spain,ESP,0.099446205,1,0,0,1,none
30010,Spain,ESP,0.10397093,1,0,0,1,none
30011,Spain,ESP,0,1,0,0,0,none
30012,Spain,ESP,0,1,0,0,1,none
30013,Spain,ESP,0.006877178,1,0,0,0,none
30014,Spain,ESP,6.966686032,1,0,0,0,partial
30015,Spain,ESP,0.929913027,1,0,0,0,none
30016,Spain,ESP,0,1,0,0,0,none
30017,Spain,ESP,0,1,0,0,0,none
30018,Spain,ESP,83.09341765,1,1,0,1,partial
30019,Spain,ESP,0,1,0,0,0,none
30020,Spain,ESP,0.803318157,1,0,0,0,none
30021,Spain,ESP,86.07051074,1,1,0,0,partial
30022,Spain,ESP,80.92876474,1,0,0,0,partial
30023,Spain,ESP,36.13411587,1,1,0,0,partial
30024,Spain,ESP,81.16716641,1,1,0,0,partial
30025,Spain,ESP,95.95307599,1,0,0,1,partial
30026,Spain,ESP,90.60783692,1,1,0,1,partial
30027,Spain,ESP,0.301572956,1,0,0,0,none
30028,Spain,ESP,20.95380271,1,0,0,1,partial
30029,Spain,ESP,5.900944608,1,0,0,0,partial
30030,Spain,ESP,4.025686187,1,0,0,0,partial
30031,Spain,ESP,99.72645598,0,0,1,0,complete
30032,Spain,ESP,99.64267751,0,0,1,0,complete
30033,South Sudan,SSD,0,1,1,0,0,none
30036,Solomon Islands,SLB,97.45080785,1,0,0,0,partial
30037,Belarus,BLR,48.47752265,1,1,0,0,partial
30038,Kenya,KEN,0,1,0,0,1,none
30039,Bahamas,BHS,95.96640247,1,0,1,0,partial
30040,Haiti,HTI,0,1,0,0,0,none
30041,Haiti,HTI,96.25532138,1,0,1,0,partial
30042,Haiti,HTI,19.83680417,1,0,0,1,partial
30043,Cook Islands,COK,0.869188159,1,0,1,0,none
30046,Mexico,MEX,4.99882724,1,1,1,1,partial
30047,Sudan,SDN,0,1,1,0,0,none
30048,United States Minor Outlying Islands (to USA),UMI,100,1,0,1,0,complete
30049,United States Minor Outlying Islands (to USA),UMI,100,1,0,1,0,complete
30050,United States Minor Outlying Islands (to USA),UMI,100,1,0,1,0,complete
30051,United States Minor Outlying Islands (to USA),UMI,16.38002321,1,0,1,0,partial
30052,United States Minor Outlying Islands (to USA),UMI,99.73956803,1,0,1,0,complete
30053,United States Minor Outlying Islands (to USA),UMI,5.395110946,1,0,1,0,partial
30054,United Kingdom,GBR,100,1,0,0,1,complete
30055,United Kingdom,GBR,99.9532289,1,0,0,1,complete
30077,"Micronesia, Federated States of",FSM,0,1,0,1,0,none
30078,"Micronesia, Federated States of",FSM,0,1,0,1,0,none
30083,New Caledonia (to France),NCL,89.61306459,0,0,1,0,partial
30084,Bahamas,BHS,0,1,0,1,0,none
30086,New Caledonia (to France),NCL,61.6750162,1,0,1,0,partial
30087,New Caledonia (to France),NCL,100,1,0,1,0,complete
30088,New Caledonia (to France),NCL,0,1,0,1,0,none
30089,New Caledonia (to France),NCL,100,1,0,1,0,complete
30090,New Caledonia (to France),NCL,0,1,0,1,0,none
30091,New Caledonia (to France),NCL,99.99999573,1,0,1,0,complete
